"Date","Time (LST/LDT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2012/03/02","01:48","1.066","-","0.922"
"2012/03/02","01:54","1.08","-","0.93"
"2012/03/02","02:00","1.094","-","0.933"
"2012/03/02","02:06","1.108","-","0.953"
"2012/03/02","02:12","1.123","-","0.948"
"2012/03/02","02:18","1.139","-","0.972"
"2012/03/02","02:24","1.155","-","0.967"
"2012/03/02","02:30","1.171","-","0.99"
"2012/03/02","02:36","1.188","-","1.021"
"2012/03/02","02:42","1.204","-","1.025"
"2012/03/02","02:48","1.222","-","1.039"
"2012/03/02","02:54","1.239","-","1.053"
"2012/03/02","03:00","1.256","-","1.062"
"2012/03/02","03:06","1.274","-","1.097"
"2012/03/02","03:12","1.291","-","1.105"
"2012/03/02","03:18","1.308","-","1.144"
"2012/03/02","03:24","1.325","-","1.156"
"2012/03/02","03:30","1.342","-","1.177"
"2012/03/02","03:36","1.359","-","1.17"
"2012/03/02","03:42","1.375","-","1.188"
"2012/03/02","03:48","1.391","-","1.22"
"2012/03/02","03:54","1.406","-","1.235"
"2012/03/02","04:00","1.422","-","1.238"
"2012/03/02","04:06","1.436","-","1.238"
"2012/03/02","04:12","1.45","-","1.268"
"2012/03/02","04:18","1.464","-","1.276"
"2012/03/02","04:24","1.477","-","1.287"
"2012/03/02","04:30","1.49","-","1.309"
"2012/03/02","04:36","1.501","-","1.315"
"2012/03/02","04:42","1.512","-","1.323"
"2012/03/02","04:48","1.523","-","1.325"
"2012/03/02","04:54","1.532","-","1.348"
"2012/03/02","05:00","1.541","-","1.361"
"2012/03/02","05:06","1.549","-","1.361"
"2012/03/02","05:12","1.557","-","1.375"
"2012/03/02","05:18","1.563","-","1.379"
"2012/03/02","05:24","1.568","-","1.37"
"2012/03/02","05:30","1.573","-","1.381"
"2012/03/02","05:36","1.576","-","1.374"
"2012/03/02","05:42","1.579","-","1.368"
"2012/03/02","05:48","1.58","-","1.396"
"2012/03/02","05:54","1.58","-","1.381"
"2012/03/02","06:00","1.579","-","1.377"
"2012/03/02","06:06","1.577","-","1.383"
"2012/03/02","06:12","1.574","-","1.404"
"2012/03/02","06:18","1.569","-","1.38"
"2012/03/02","06:24","1.564","-","1.376"
"2012/03/02","06:30","1.557","-","1.36"
"2012/03/02","06:36","1.549","-","1.364"
"2012/03/02","06:42","1.539","-","1.361"
"2012/03/02","06:48","1.528","-","1.352"
"2012/03/02","06:54","1.516","-","1.339"
"2012/03/02","07:00","1.503","-","1.307"
"2012/03/02","07:06","1.488","-","1.312"
"2012/03/02","07:12","1.473","-","1.291"
"2012/03/02","07:18","1.456","-","1.257"
"2012/03/02","07:24","1.438","-","1.25"
"2012/03/02","07:30","1.418","-","1.22"
"2012/03/02","07:36","1.398","-","1.195"
"2012/03/02","07:42","1.376","-","1.189"
"2012/03/02","07:48","1.354","-","1.15"
"2012/03/02","07:54","1.33","-","1.126"
"2012/03/02","08:00","1.306","-","1.103"
"2012/03/02","08:06","1.281","-","1.09"
"2012/03/02","08:12","1.255","-","1.067"
"2012/03/02","08:18","1.228","-","1.04"
"2012/03/02","08:24","1.2","-","1.014"
"2012/03/02","08:30","1.172","-","0.984"
"2012/03/02","08:36","1.143","-","0.941"
"2012/03/02","08:42","1.113","-","0.913"
"2012/03/02","08:48","1.083","-","0.893"
"2012/03/02","08:54","1.053","-","0.858"
"2012/03/02","09:00","1.022","-","0.829"
"2012/03/02","09:06","0.991","-","0.796"
"2012/03/02","09:12","0.96","-","0.752"
"2012/03/02","09:18","0.929","-","0.723"
"2012/03/02","09:24","0.897","-","0.687"
"2012/03/02","09:30","0.865","-","0.639"
"2012/03/02","09:36","0.834","-","0.606"
"2012/03/02","09:42","0.802","-","0.577"
"2012/03/02","09:48","0.771","-","0.532"
"2012/03/02","09:54","0.74","-","0.51"
"2012/03/02","10:00","0.709","-","0.472"
"2012/03/02","10:06","0.679","-","0.454"
"2012/03/02","10:12","0.649","-","0.438"
"2012/03/02","10:18","0.62","-","0.402"
"2012/03/02","10:24","0.591","-","0.364"
"2012/03/02","10:30","0.563","-","0.351"
"2012/03/02","10:36","0.535","-","0.296"
"2012/03/02","10:42","0.509","-","0.284"
"2012/03/02","10:48","0.483","-","0.253"
"2012/03/02","10:54","0.458","-","0.223"
"2012/03/02","11:00","0.433","-","0.187"
"2012/03/02","11:06","0.41","-","0.158"
"2012/03/02","11:12","0.388","-","0.139"
"2012/03/02","11:18","0.366","-","0.137"
"2012/03/02","11:24","0.346","-","0.118"
"2012/03/02","11:30","0.327","-","0.088"
"2012/03/02","11:36","0.308","-","0.072"
"2012/03/02","11:42","0.291","-","0.07"
"2012/03/02","11:48","0.275","-","0.048"
"2012/03/02","11:54","0.26","-","0.035"
"2012/03/02","12:00","0.246","-","0.01"
"2012/03/02","12:06","0.233","-","-0.014"
"2012/03/02","12:12","0.222","-","-0.034"
"2012/03/02","12:18","0.211","-","-0.029"
"2012/03/02","12:24","0.202","-","-0.042"
"2012/03/02","12:30","0.193","-","-0.058"
"2012/03/02","12:36","0.186","-","-0.053"
"2012/03/02","12:42","0.18","-","-0.063"
"2012/03/02","12:48","0.174","-","-0.081"
"2012/03/02","12:54","0.17","-","-0.073"
"2012/03/02","13:00","0.167","-","-0.072"
"2012/03/02","13:06","0.166","-","-0.069"
"2012/03/02","13:12","0.165","-","-0.069"
"2012/03/02","13:18","0.165","-","-0.067"
"2012/03/02","13:24","0.166","-","-0.063"
"2012/03/02","13:30","0.169","-","-0.046"
"2012/03/02","13:36","0.172","-","-0.028"
"2012/03/02","13:42","0.177","-","-0.019"
"2012/03/02","13:48","0.182","-","-0.022"
"2012/03/02","13:54","0.189","-","-0.018"
"2012/03/02","14:00","0.196","-","-0.021"
"2012/03/02","14:06","0.205","-","-0.01"
"2012/03/02","14:12","0.214","-","0.009"
"2012/03/02","14:18","0.225","-","0.024"
"2012/03/02","14:24","0.236","-","0.043"
"2012/03/02","14:30","0.248","-","0.066"
"2012/03/02","14:36","0.261","-","0.071"
"2012/03/02","14:42","0.275","-","0.086"
"2012/03/02","14:48","0.29","-","0.094"
"2012/03/02","14:54","0.305","-","0.086"
"2012/03/02","15:00","0.321","-","0.085"
"2012/03/02","15:06","0.337","-","0.11"
"2012/03/02","15:12","0.354","-","0.143"
"2012/03/02","15:18","0.372","-","0.156"
"2012/03/02","15:24","0.39","-","0.195"
"2012/03/02","15:30","0.409","-","0.223"
"2012/03/02","15:36","0.428","-","0.243"
"2012/03/02","15:42","0.447","-","0.273"
"2012/03/02","15:48","0.466","-","0.286"
"2012/03/02","15:54","0.486","-","0.309"
"2012/03/02","16:00","0.507","-","0.334"
"2012/03/02","16:06","0.527","-","0.343"
"2012/03/02","16:12","0.548","-","0.361"
"2012/03/02","16:18","0.568","-","0.39"
"2012/03/02","16:24","0.589","-","0.414"
"2012/03/02","16:30","0.611","-","0.436"
"2012/03/02","16:36","0.632","-","0.468"
"2012/03/02","16:42","0.653","-","0.507"
"2012/03/02","16:48","0.675","-","0.53"
"2012/03/02","16:54","0.696","-","0.554"
"2012/03/02","17:00","0.718","-","0.572"
"2012/03/02","17:06","0.74","-","0.588"
"2012/03/02","17:12","0.761","-","0.619"
"2012/03/02","17:18","0.783","-","0.634"
"2012/03/02","17:24","0.805","-","0.659"
"2012/03/02","17:30","0.826","-","0.693"
"2012/03/02","17:36","0.848","-","0.723"
"2012/03/02","17:42","0.869","-","0.736"
"2012/03/02","17:48","0.89","-","0.768"
"2012/03/02","17:54","0.911","-","0.781"
"2012/03/02","18:00","0.932","-","0.795"
"2012/03/02","18:06","0.953","-","0.812"
"2012/03/02","18:12","0.973","-","0.834"
"2012/03/02","18:18","0.992","-","0.85"
"2012/03/02","18:24","1.012","-","0.869"
"2012/03/02","18:30","1.03","-","0.89"
"2012/03/02","18:36","1.049","-","0.904"
"2012/03/02","18:42","1.066","-","0.925"
"2012/03/02","18:48","1.083","-","0.949"
"2012/03/02","18:54","1.1","-","0.956"
"2012/03/02","19:00","1.115","-","0.962"
"2012/03/02","19:06","1.13","-","0.975"
"2012/03/02","19:12","1.144","-","0.997"
"2012/03/02","19:18","1.157","-","0.995"
"2012/03/02","19:24","1.17","-","1.004"
"2012/03/02","19:30","1.181","-","1.022"
"2012/03/02","19:36","1.192","-","1.033"
"2012/03/02","19:42","1.201","-","1.026"
"2012/03/02","19:48","1.21","-","1.036"
"2012/03/02","19:54","1.218","-","1.045"
"2012/03/02","20:00","1.225","-","1.053"
"2012/03/02","20:06","1.23","-","1.062"
"2012/03/02","20:12","1.235","-","1.07"
"2012/03/02","20:18","1.239","-","1.058"
"2012/03/02","20:24","1.242","-","1.062"
"2012/03/02","20:30","1.244","-","1.062"
"2012/03/02","20:36","1.245","-","1.066"
"2012/03/02","20:42","1.245","-","1.079"
"2012/03/02","20:48","1.244","-","1.082"
"2012/03/02","20:54","1.242","-","1.062"
"2012/03/02","21:00","1.239","-","1.07"
"2012/03/02","21:06","1.236","-","1.06"
"2012/03/02","21:12","1.231","-","1.057"
"2012/03/02","21:18","1.226","-","1.051"
"2012/03/02","21:24","1.22","-","1.047"
"2012/03/02","21:30","1.213","-","1.043"
"2012/03/02","21:36","1.206","-","1.045"
"2012/03/02","21:42","1.198","-","1.039"
"2012/03/02","21:48","1.189","-","1.016"
"2012/03/02","21:54","1.179","-","1.007"
"2012/03/02","22:00","1.17","-","1.009"
"2012/03/02","22:06","1.159","-","1.004"
"2012/03/02","22:12","1.148","-","1.006"
"2012/03/02","22:18","1.137","-","0.993"
"2012/03/02","22:24","1.125","-","0.968"
"2012/03/02","22:30","1.114","-","0.952"
"2012/03/02","22:36","1.102","-","0.941"
"2012/03/02","22:42","1.09","-","0.935"
"2012/03/02","22:48","1.077","-","0.923"
"2012/03/02","22:54","1.065","-","0.91"
"2012/03/02","23:00","1.053","-","0.907"
"2012/03/02","23:06","1.041","-","0.878"
"2012/03/02","23:12","1.029","-","0.88"
"2012/03/02","23:18","1.018","-","0.865"
"2012/03/02","23:24","1.006","-","0.849"
"2012/03/02","23:30","0.995","-","0.835"
"2012/03/02","23:36","0.985","-","0.825"
"2012/03/02","23:42","0.975","-","0.821"
"2012/03/02","23:48","0.965","-","0.799"
"2012/03/02","23:54","0.956","-","0.798"
"2012/03/03","00:00","0.947","-","0.791"
"2012/03/03","00:06","0.939","-","0.778"
"2012/03/03","00:12","0.932","-","0.775"
"2012/03/03","00:18","0.925","-","0.781"
"2012/03/03","00:24","0.919","-","0.778"
"2012/03/03","00:30","0.914","-","0.766"
"2012/03/03","00:36","0.909","-","0.753"
"2012/03/03","00:42","0.906","-","0.748"
"2012/03/03","00:48","0.903","-","0.735"
"2012/03/03","00:54","0.901","-","0.748"
"2012/03/03","01:00","0.899","-","0.747"
"2012/03/03","01:06","0.899","-","0.736"
"2012/03/03","01:12","0.899","-","0.734"
"2012/03/03","01:18","0.9","-","0.732"
"2012/03/03","01:24","0.902","-","0.74"
"2012/03/03","01:30","0.905","-","0.752"
"2012/03/03","01:36","0.909","-","0.756"
"2012/03/03","01:42","0.914","-","0.762"
"2012/03/03","01:48","0.92","-","0.774"
"2012/03/03","01:54","0.926","-","0.768"
"2012/03/03","02:00","0.934","-","0.774"
"2012/03/03","02:06","0.943","-","0.795"
"2012/03/03","02:12","0.952","-","0.817"
"2012/03/03","02:18","0.962","-","0.823"
"2012/03/03","02:24","0.974","-","0.839"
"2012/03/03","02:30","0.986","-","0.846"
"2012/03/03","02:36","0.999","-","0.839"
"2012/03/03","02:42","1.013","-","0.842"
"2012/03/03","02:48","1.027","-","0.864"
"2012/03/03","02:54","1.042","-","0.88"
"2012/03/03","03:00","1.058","-","0.903"
"2012/03/03","03:06","1.075","-","0.912"
"2012/03/03","03:12","1.092","-","0.938"
"2012/03/03","03:18","1.11","-","0.956"
"2012/03/03","03:24","1.128","-","0.979"
"2012/03/03","03:30","1.147","-","0.993"
"2012/03/03","03:36","1.165","-","1.007"
"2012/03/03","03:42","1.185","-","1.017"
"2012/03/03","03:48","1.204","-","1.025"
"2012/03/03","03:54","1.224","-","1.051"
"2012/03/03","04:00","1.243","-","1.073"
"2012/03/03","04:06","1.263","-","1.089"
"2012/03/03","04:12","1.283","-","1.118"
"2012/03/03","04:18","1.302","-","1.131"
"2012/03/03","04:24","1.321","-","1.152"
"2012/03/03","04:30","1.341","-","1.165"
"2012/03/03","04:36","1.359","-","1.17"
"2012/03/03","04:42","1.378","-","1.194"
"2012/03/03","04:48","1.396","-","1.205"
"2012/03/03","04:54","1.414","-","1.222"
"2012/03/03","05:00","1.431","-","1.24"
"2012/03/03","05:06","1.448","-","1.263"
"2012/03/03","05:12","1.465","-","1.277"
"2012/03/03","05:18","1.481","-","1.289"
"2012/03/03","05:24","1.496","-","1.302"
"2012/03/03","05:30","1.51","-","1.329"
"2012/03/03","05:36","1.524","-","1.354"
"2012/03/03","05:42","1.537","-","1.36"
"2012/03/03","05:48","1.55","-","1.369"
"2012/03/03","05:54","1.561","-","1.372"
"2012/03/03","06:00","1.572","-","1.382"
"2012/03/03","06:06","1.582","-","1.394"
"2012/03/03","06:12","1.591","-","1.411"
"2012/03/03","06:18","1.599","-","1.415"
"2012/03/03","06:24","1.605","-","1.416"
"2012/03/03","06:30","1.611","-","1.422"
"2012/03/03","06:36","1.616","-","1.425"
"2012/03/03","06:42","1.619","-","1.433"
"2012/03/03","06:48","1.621","-","1.44"
"2012/03/03","06:54","1.622","-","1.437"
"2012/03/03","07:00","1.622","-","1.44"
"2012/03/03","07:06","1.62","-","1.446"
"2012/03/03","07:12","1.617","-","1.443"
"2012/03/03","07:18","1.613","-","1.423"
"2012/03/03","07:24","1.607","-","1.422"
"2012/03/03","07:30","1.599","-","1.42"
"2012/03/03","07:36","1.591","-","1.419"
"2012/03/03","07:42","1.58","-","1.404"
"2012/03/03","07:48","1.569","-","1.395"
"2012/03/03","07:54","1.555","-","1.368"
"2012/03/03","08:00","1.541","-","1.353"
"2012/03/03","08:06","1.525","-","1.337"
"2012/03/03","08:12","1.507","-","1.314"
"2012/03/03","08:18","1.488","-","1.292"
"2012/03/03","08:24","1.468","-","1.292"
"2012/03/03","08:30","1.447","-","1.28"
"2012/03/03","08:36","1.424","-","1.273"
"2012/03/03","08:42","1.4","-","1.244"
"2012/03/03","08:48","1.375","-","1.206"
"2012/03/03","08:54","1.348","-","1.171"
"2012/03/03","09:00","1.321","-","1.152"
"2012/03/03","09:06","1.292","-","1.125"
"2012/03/03","09:12","1.263","-","1.099"
"2012/03/03","09:18","1.232","-","1.075"
"2012/03/03","09:24","1.201","-","1.045"
"2012/03/03","09:30","1.169","-","1.02"
"2012/03/03","09:36","1.136","-","0.975"
"2012/03/03","09:42","1.103","-","0.941"
"2012/03/03","09:48","1.069","-","0.905"
"2012/03/03","09:54","1.035","-","0.865"
"2012/03/03","10:00","1","-","0.816"
"2012/03/03","10:06","0.965","-","0.777"
"2012/03/03","10:12","0.929","-","0.744"
"2012/03/03","10:18","0.893","-","0.698"
"2012/03/03","10:24","0.858","-","0.655"
"2012/03/03","10:30","0.822","-","0.623"
"2012/03/03","10:36","0.786","-","0.591"
"2012/03/03","10:42","0.751","-","0.564"
"2012/03/03","10:48","0.715","-","0.526"
"2012/03/03","10:54","0.68","-","0.485"
"2012/03/03","11:00","0.646","-","0.452"
"2012/03/03","11:06","0.612","-","0.408"
"2012/03/03","11:12","0.578","-","0.372"
"2012/03/03","11:18","0.545","-","0.348"
"2012/03/03","11:24","0.513","-","0.318"
"2012/03/03","11:30","0.482","-","0.278"
"2012/03/03","11:36","0.451","-","0.247"
"2012/03/03","11:42","0.422","-","0.222"
"2012/03/03","11:48","0.393","-","0.189"
"2012/03/03","11:54","0.366","-","0.165"
"2012/03/03","12:00","0.339","-","0.136"
"2012/03/03","12:06","0.314","-","0.108"
"2012/03/03","12:12","0.29","-","0.087"
"2012/03/03","12:18","0.267","-","0.067"
"2012/03/03","12:24","0.245","-","0.029"
"2012/03/03","12:30","0.224","-","0.016"
"2012/03/03","12:36","0.205","-","0.008"
"2012/03/03","12:42","0.187","-","-0.006"
"2012/03/03","12:48","0.17","-","-0.026"
"2012/03/03","12:54","0.155","-","-0.032"
"2012/03/03","13:00","0.14","-","-0.059"
"2012/03/03","13:06","0.128","-","-0.089"
"2012/03/03","13:12","0.116","-","-0.096"
"2012/03/03","13:18","0.106","-","-0.104"
"2012/03/03","13:24","0.097","-","-0.11"
"2012/03/03","13:30","0.089","-","-0.12"
"2012/03/03","13:36","0.083","-","-0.129"
"2012/03/03","13:42","0.078","-","-0.131"
"2012/03/03","13:48","0.075","-","-0.13"
"2012/03/03","13:54","0.072","-","-0.113"
"2012/03/03","14:00","0.071","-","-0.092"
"2012/03/03","14:06","0.071","-","-0.094"
"2012/03/03","14:12","0.073","-","-0.102"
"2012/03/03","14:18","0.076","-","-0.099"
"2012/03/03","14:24","0.08","-","-0.09"
"2012/03/03","14:30","0.085","-","-0.088"
"2012/03/03","14:36","0.091","-","-0.082"
"2012/03/03","14:42","0.099","-","-0.069"
"2012/03/03","14:48","0.108","-","-0.066"
"2012/03/03","14:54","0.118","-","-0.05"
"2012/03/03","15:00","0.129","-","-0.036"
"2012/03/03","15:06","0.142","-","-0.019"
"2012/03/03","15:12","0.155","-","0.001"
"2012/03/03","15:18","0.169","-","0.018"
"2012/03/03","15:24","0.185","-","0.03"
"2012/03/03","15:30","0.201","-","0.044"
"2012/03/03","15:36","0.218","-","0.049"
"2012/03/03","15:42","0.236","-","0.066"
"2012/03/03","15:48","0.255","-","0.075"
"2012/03/03","15:54","0.275","-","0.102"
"2012/03/03","16:00","0.295","-","0.12"
"2012/03/03","16:06","0.316","-","0.147"
"2012/03/03","16:12","0.337","-","0.176"
"2012/03/03","16:18","0.359","-","0.195"
