#YY;MM;DD;hh;mm;WDI;R WSP;D GST;WVHT;DPD;APD;MWD;PRES;ATMP;WTMP;DEWP;VIS;TIDE
#yr;mo;dy;hr;mn;deg;T m/s;m/s;m;sec;sec;deg;T   hPa;degC;degC;degC;mi;ft
2012;6;13;2;50;307;13.6;16.3;3.12;7.69;6.1;311;1014.8;11.1;11.1;999;99;99
2012;6;13;3;50;310;11.9;14.4;99;99;99;999;1015.1;10.8;11;999;99;99
2012;6;13;4;50;310;11.2;13.2;2.93;6.67;6.14;308;1015.8;10.8;10.8;999;99;99
2012;6;13;5;50;309;10.7;13.7;3;7.69;6.15;303;1016.2;10.9;10.8;999;99;99
2012;6;13;6;50;303;10.7;13.4;2.68;7.69;5.98;315;1015.9;11;10.7;999;99;99
2012;6;13;7;50;293;11.9;14.8;99;99;99;999;1015.1;11.1;10.6;999;99;99
2012;6;13;8;50;308;9.1;11.1;2.59;6.67;6.04;318;1015.3;11.3;10.6;999;99;99
2012;6;13;9;50;305;10;13.2;2.72;7.14;6.3;313;1014.8;11;10.6;999;99;99
2012;6;13;10;50;310;9.3;12;2.75;7.14;6.14;313;1014.3;11;10.6;999;99;99
2012;6;13;11;50;310;10.9;13.4;2.79;7.69;6.29;302;1013.7;10.8;10.5;999;99;99
2012;6;13;12;50;310;8.8;11.3;2.6;7.69;6.07;310;1013.6;10.7;10.4;999;99;99
2012;6;13;13;50;317;9.2;12.1;3.14;9.09;6.57;311;1013.5;10.7;10.5;999;99;99
2012;6;13;14;50;319;9.6;11.8;3.12;8.33;6.7;310;1013.3;10.7;10.6;999;99;99
2012;6;13;15;50;317;10.4;12.6;3.32;8.33;6.72;301;1013.2;10.8;10.6;999;99;99
2012;6;13;17;50;320;9.9;12;2.97;10;6.54;309;1013.3;10.7;10.8;999;99;99
2012;6;13;18;50;320;9.6;11.6;2.94;10;6.58;306;1013.3;10.8;10.8;999;99;99
2012;6;13;19;50;315;8.7;11.1;99;99;99;999;1013.4;10.9;10.9;999;99;99
2012;6;13;20;50;311;8.5;10.5;99;99;99;999;1013.1;11.1;10.9;999;99;99
2012;6;13;21;50;310;8.7;11.3;2.87;10;6.97;310;1012.7;11.2;10.9;999;99;99
2012;6;13;22;50;311;8.7;10.3;3.18;9.09;7.13;306;1012.1;11.3;10.9;999;99;99
2012;6;13;23;50;309;8.2;9.8;2.81;9.09;6.83;320;1011.5;11.4;10.9;999;99;99
2012;6;14;0;50;308;8.1;10.4;3.25;10;7.16;312;1011.2;11.6;10.8;999;99;99
2012;6;14;1;50;318;6.9;8.5;99;99;99;999;1010.7;11.6;10.8;999;99;99
2012;6;14;2;50;314;8;10.3;3.54;9.09;7.08;310;1010.4;11.6;10.6;999;99;99
2012;6;14;3;50;314;7.2;9.7;99;99;99;999;1010.4;11.3;10.6;999;99;99
2012;6;14;4;50;315;7.4;10.1;99;99;99;999;1010.8;11.3;10.4;999;99;99
2012;6;14;5;50;317;6.9;8.9;3.59;10;7.47;316;1011.2;11.2;10.3;999;99;99
2012;6;14;6;50;315;7.5;9.6;99;99;99;999;1011.1;11.1;10.4;999;99;99
2012;6;14;7;50;313;8.1;10.3;99;99;99;999;1010.9;11.1;10.3;999;99;99
2012;6;14;8;50;316;8.5;10.5;99;99;99;999;1010.7;11;10.3;999;99;99
2012;6;14;9;50;316;8.9;11.5;3.57;10;7.3;315;1010.4;10.9;10.5;999;99;99
2012;6;14;10;50;318;9.1;11.7;3.74;10.81;7.3;313;1010.1;10.9;10.6;999;99;99
2012;6;14;11;50;317;9.7;11.9;3.95;10;7.5;313;1010;10.8;10.5;999;99;99
2012;6;14;12;50;316;10.5;13.1;3.73;10.81;7.57;322;1010.5;10.8;10.5;999;99;99
2012;6;14;13;50;321;11.4;15.1;99;99;99;999;1010.6;10.6;10.4;999;99;99
2012;6;14;14;50;319;10.1;13;4.19;10;7.59;309;1011;10.6;10.3;999;99;99
2012;6;14;15;50;318;9.4;12.2;99;99;99;999;1011.1;10.6;10.3;999;99;99
2012;6;14;16;50;319;9;11.7;3.69;8.33;7.26;319;1011.5;10.7;10.3;999;99;99
2012;6;14;17;50;320;9;11.3;99;99;99;999;1011.7;10.8;10.4;999;99;99
2012;6;14;18;50;317;9.1;11.6;99;99;99;999;1011.9;10.9;10.5;999;99;99
2012;6;14;19;50;313;9.4;12.2;3.32;10.81;7.08;321;1012.2;11;10.4;999;99;99
2012;6;14;20;50;313;8.8;11.6;2.97;10;7.22;323;1012.1;11.1;10.5;999;99;99
2012;6;14;21;50;314;8.3;10.3;3.34;10.81;7.47;320;1011.8;11.2;10.3;999;99;99
2012;6;14;22;50;317;8.2;11.1;3.2;9.09;7.19;317;1011.7;11.4;10.4;999;99;99
2012;6;14;23;50;320;8.7;11.5;3.16;10.81;7.09;325;1011.3;11.8;10.4;999;99;99
2012;6;15;0;50;309;12.7;16.4;4.04;10;7.11;306;1010.2;12.2;10.3;999;99;99
2012;6;15;1;50;308;14.1;17.4;99;99;99;999;1009.6;12.1;10.2;999;99;99
2012;6;15;2;50;303;14.9;17.7;4.01;10;7.18;315;1009.4;11.9;10.1;999;99;99
2012;6;15;3;50;303;15.3;19.3;3.91;10;6.95;311;1009.5;11.7;10;999;99;99
2012;6;15;4;50;303;15.3;18.7;4.44;8.33;7.23;316;1009.8;11.5;9.9;999;99;99
2012;6;15;5;50;305;14.8;17.2;4.03;10;6.85;319;1010.3;11.4;9.8;999;99;99
2012;6;15;6;50;300;14.5;18.3;4.01;10;7;318;1009.9;11.2;9.8;999;99;99
2012;6;15;7;50;305;13.4;16.3;99;99;99;999;1010.3;11.2;9.8;999;99;99
2012;6;15;8;50;307;13.4;16.7;3.65;10;6.71;320;1010.3;11.1;9.8;999;99;99
2012;6;15;9;50;310;14;17.3;3.9;9.09;7.18;321;1009.7;11;9.8;999;99;99
2012;6;15;10;50;317;13.7;17.3;3.86;10;6.98;322;1009.1;10.8;9.7;999;99;99
2012;6;15;11;50;322;12.9;15.7;4.25;10;7.44;326;1009.2;10.6;9.6;999;99;99
2012;6;15;12;50;325;11.4;13.9;4.06;10;7.22;321;1009.5;10.5;9.6;999;99;99
2012;6;15;13;50;326;10.6;13.6;3.52;10;7.36;328;1010.1;10.4;9.6;999;99;99
2012;6;15;14;50;330;10.2;13.5;3.91;10;7.73;326;1010.5;10.5;9.6;999;99;99
2012;6;15;15;50;327;9.8;12.8;3.59;10;7.39;337;1010.9;10.5;9.6;999;99;99
2012;6;15;16;50;324;8.7;10.9;3.63;10;7.4;318;1011.1;10.4;9.6;999;99;99
2012;6;15;17;50;324;7.8;9.6;3.18;10;7.22;313;1011.3;10.5;9.5;999;99;99
2012;6;15;18;50;318;6.9;8.7;3.06;10;7.13;313;1011.2;10.6;9.6;999;99;99
2012;6;15;19;50;317;7.2;9.1;3.14;10.81;7.21;305;1011.3;10.6;9.7;999;99;99
2012;6;15;20;50;316;7.7;9.3;99;99;99;999;1011.3;10.9;10;999;99;99
2012;6;15;21;50;319;8;9.4;2.7;9.09;6.84;310;1011.3;11.2;10.4;999;99;99
2012;6;15;22;50;317;7.2;8.6;2.78;10;6.97;309;1011.2;11.4;10.5;999;99;99
2012;6;15;23;50;319;7.5;9.4;3.07;9.09;7.24;316;1010.9;11.6;10.6;999;99;99
2012;6;16;0;50;324;6.2;7.9;3.04;9.09;7.35;322;1010.9;11.6;10.6;999;99;99
2012;6;16;1;50;315;5.7;7;3.22;10;7.25;321;1010.8;11.4;10.5;999;99;99
2012;6;16;2;50;317;3.3;4.7;3.13;9.09;7.09;318;1011.1;11.2;10.4;999;99;99
2012;6;16;3;50;317;4.3;6.7;3.19;10;7.1;320;1011.2;11.1;10.3;999;99;99
2012;6;16;4;50;314;2.9;4.1;3.36;9.09;7.25;306;1011.5;10.9;10.2;999;99;99
2012;6;16;5;50;303;2.9;4.1;99;99;99;999;1011.5;10.8;10.1;999;99;99
2012;6;16;6;50;290;2.4;3.3;2.74;10;6.77;304;1011.3;10.7;10.6;999;99;99
2012;6;16;7;50;289;3.5;4.4;2.75;10;7.19;305;1011.1;10.8;10.5;999;99;99
2012;6;16;8;50;298;3.6;4.7;2.55;10;7.02;312;1010.9;10.7;10.6;999;99;99
2012;6;16;9;50;303;3.6;4.6;2.98;10;7.52;306;1010.7;10.6;10.5;999;99;99
2012;6;16;10;50;307;3.8;5.2;2.6;10;7.37;312;1010.4;10.5;10.5;999;99;99
2012;6;16;11;50;316;4.4;5.5;2.7;10;7.57;314;1010.6;10.4;10.4;999;99;99
2012;6;16;12;50;312;3;4.3;2.59;9.09;7.47;316;1010.7;10.3;10.4;999;99;99
2012;6;16;13;50;311;3.6;4.6;2.52;10.81;7.45;300;1010.8;10.4;10.4;999;99;99
2012;6;16;14;50;326;3.5;4.5;2.51;9.09;7.17;311;1011.1;10.6;10.4;999;99;99
2012;6;16;15;50;320;4.5;5.7;2.52;9.09;7.33;310;1011.2;10.6;10.5;999;99;99
2012;6;16;16;50;324;4.6;6;2.57;9.09;7.35;308;1011.3;10.6;10.6;999;99;99
2012;6;16;17;50;315;3.9;5.5;2.46;10;7.34;311;1011.4;10.6;10.8;999;99;99
2012;6;16;18;50;312;3.9;5.4;2.4;10;7.4;303;1011.8;10.9;11;999;99;99
2012;6;16;19;50;324;3.5;4.6;2.18;10;7.07;301;1011.8;10.9;10.9;999;99;99
2012;6;16;20;50;322;5.9;7.2;2.15;10;7.21;301;1011.7;10.9;10.9;999;99;99
2012;6;16;21;50;324;6.1;7.4;1.97;9.09;6.57;305;1011.3;11.2;10.9;999;99;99
2012;6;16;22;50;323;7.1;8.4;1.95;9.09;6.64;295;1010.9;11.4;11.1;999;99;99
2012;6;16;23;50;316;6.9;8.1;1.93;9.09;6.4;307;1010.6;12;11.2;999;99;99
2012;6;17;0;50;315;7.5;8.8;2.02;8.33;6.67;304;1009.9;12;11.1;999;99;99
2012;6;17;1;50;317;6.7;7.9;2.13;9.09;6.61;303;1009.8;12;11;999;99;99
2012;6;17;2;50;314;7.5;8.8;1.76;10;6.37;298;1009.6;12.1;11;999;99;99
2012;6;17;3;50;307;8.3;9.8;1.82;9.09;6.35;305;1009.4;12.2;11;999;99;99
2012;6;17;4;50;314;8.5;9.8;99;99;99;999;1009.4;12.3;10.9;999;99;99
2012;6;17;5;50;1;3.1;4.8;2.02;9.09;6.73;315;1010.2;12.1;10.9;999;99;99
2012;6;17;6;50;170;1.3;2;2.04;9.09;6.96;311;1010.5;11.6;11.1;999;99;99
2012;6;17;7;50;218;2;2.5;1.85;9.09;6.61;309;1010.5;11.4;11;999;99;99
2012;6;17;8;50;208;2.6;3;2.1;9.09;7.09;304;1010.4;11.3;11;999;99;99
2012;6;17;9;50;196;3.2;4;1.86;9.09;6.87;307;1010.3;11.2;10.9;999;99;99
2012;6;17;10;50;169;3.7;4.7;1.91;9.09;6.96;315;1010.2;11.3;11;999;99;99
2012;6;17;11;50;160;5.7;7.3;1.92;9.09;6.91;314;1010.6;11.2;10.9;999;99;99
2012;6;17;12;50;160;6.3;7.9;1.88;10;6.89;302;1010.9;11.4;11.1;999;99;99
2012;6;17;13;50;159;9.2;10.8;2.07;9.09;6.47;320;1011.1;11;10.8;999;99;99
2012;6;17;14;50;167;8.5;10;1.82;9.09;5.79;320;1011.9;11.2;10.4;999;99;99
2012;6;17;15;50;164;8.1;9.6;1.67;9.09;5.82;303;1012.7;11;10.5;999;99;99
2012;6;17;16;50;162;7.7;9.2;1.58;9.09;5.85;311;1012.9;10.9;10.4;999;99;99
2012;6;17;17;50;164;7.6;9.1;1.7;9.09;5.86;311;1013;11;10.6;999;99;99
2012;6;17;18;50;172;7.7;9.2;1.56;8.33;5.68;306;1013.1;11.2;10.7;999;99;99
2012;6;17;19;50;174;5.4;7.3;1.66;8.33;5.89;309;1013.3;11.3;10.7;999;99;99
2012;6;17;20;50;172;3.9;4.7;1.6;8.33;5.9;315;1013.3;11.4;10.8;999;99;99
2012;6;17;21;50;165;2.2;2.9;1.56;8.33;5.69;313;1013.5;11.4;11.1;999;99;99
2012;6;17;22;50;169;1.3;1.9;1.7;8.33;6.02;311;1013.4;11.4;11.1;999;99;99
2012;6;17;23;50;156;1.9;2.6;1.58;8.33;6.19;310;1013.2;11.3;11;999;99;99
2012;6;18;0;50;161;1.3;2.1;1.49;8.33;6.11;317;1013.2;11.3;11;999;99;99
2012;6;18;1;50;151;1.6;2.3;1.52;7.69;6.62;318;1013.1;11.3;11;999;99;99
2012;6;18;2;50;174;1.3;2;1.42;8.33;6.47;316;1013;11.4;10.9;999;99;99
2012;6;18;3;50;218;0.4;0.7;1.45;8.33;6.49;302;1012.8;11.4;11;999;99;99
2012;6;18;4;50;206;1;1.7;1.49;7.69;6.5;303;1013.1;11.3;10.9;999;99;99
2012;6;18;5;50;227;1.4;1.8;1.73;7.69;6.69;302;1013.4;11.4;10.8;999;99;99
2012;6;18;6;50;185;1.7;2.5;1.64;7.69;6.83;305;1013.4;11.4;11;999;99;99
2012;6;18;7;50;188;2.2;2.7;1.76;9.09;6.7;305;1013.4;11.1;10.7;999;99;99
2012;6;18;8;50;263;1.5;2.5;1.94;9.09;7.02;306;1013.6;10.9;10.6;999;99;99
2012;6;18;9;50;280;3;4.1;2.15;9.09;7.33;309;1013.7;10.5;10.7;999;99;99
2012;6;18;10;50;261;3;4.1;2.47;9.09;7.56;301;1013.7;10.5;10.6;999;99;99
2012;6;18;11;50;258;1.7;2.9;2.56;9.09;7.81;304;1013.9;10.3;10.7;999;99;99
2012;6;18;12;50;275;2.3;4.4;2.5;8.33;7.49;307;1014.1;10.3;10.7;999;99;99
2012;6;18;13;50;288;3.6;5.4;2.45;10.81;7.58;304;1014.3;10.3;10.8;999;99;99
2012;6;18;14;50;295;3.1;4.6;2.79;9.09;7.64;311;1014.5;10.4;10.9;999;99;99
2012;6;18;15;50;292;3.1;4.3;2.63;9.09;7.79;306;1014.6;10.4;10.9;999;99;99
2012;6;18;16;50;299;3.8;5.5;2.68;10.81;7.75;302;1014.7;10.5;10.8;999;99;99
2012;6;18;17;50;288;3.7;5.1;2.75;10;7.61;305;1014.6;10.7;10.9;999;99;99
2012;6;18;18;50;288;3.7;6.7;2.89;10;7.69;297;1014.6;10.7;10.9;999;99;99
2012;6;18;19;50;303;4.2;6.4;2.71;10;7.52;302;1014.5;10.7;10.9;999;99;99
2012;6;18;20;50;283;5.2;6.5;2.86;10;7.66;301;1014;11.1;10.9;999;99;99
2012;6;18;21;50;269;4.6;5.6;2.72;9.09;8.06;300;1014.2;11.2;11.1;999;99;99
2012;6;18;22;50;257;3;3.9;2.1;10;7.4;298;1013.9;11.4;10.9;999;99;99
2012;6;18;23;50;260;2.8;3.5;2.41;10;7.99;301;1013.6;11.5;11.2;999;99;99
2012;6;19;0;50;271;3.7;4.5;2.53;10;8.13;295;1013.1;11.8;10.9;999;99;99
2012;6;19;1;50;271;3;4.3;2.71;9.09;8.18;295;1012.9;12.1;11;999;99;99
2012;6;19;2;50;286;3.2;4.3;2.5;10;8.16;302;1012.5;12;11.3;999;99;99
2012;6;19;3;50;258;3;4;2.79;11.43;8.16;289;1012.3;11.6;11.3;999;99;99
2012;6;19;4;50;254;2.8;3.9;2.81;10;7.72;296;1012.3;11.7;11.3;999;99;99
2012;6;19;5;50;236;3;4;3.42;10;8.22;302;1012.4;11.5;10.8;999;99;99
2012;6;19;6;50;266;2.3;3.5;3.26;9.09;7.69;304;1012.3;11.4;10.7;999;99;99
2012;6;19;7;50;247;2.5;3.5;3.67;10;7.91;297;1012.4;11.4;10.9;999;99;99
2012;6;19;8;50;261;2.6;3.7;3.76;10;7.88;301;1012.4;11.3;11.1;999;99;99
2012;6;19;9;50;249;2.6;3.7;3.82;10.81;8.04;298;1012.5;11.2;11.2;999;99;99
2012;6;19;10;50;276;2.3;3.6;3.33;10;7.47;311;1012.1;11.1;11.3;999;99;99
2012;6;19;11;50;263;1.8;3.7;3.48;10;7.72;308;1012.1;11.1;11.3;999;99;99
2012;6;19;12;50;288;1.5;3.3;3.23;10;7.74;312;1012.3;11.2;11.2;999;99;99
2012;6;19;13;50;280;2.9;5.2;2.95;10;7.45;307;1012.5;10.8;11.1;999;99;99
2012;6;19;14;50;245;1.3;2.4;2.95;10.81;7.56;310;1012.7;10.4;11.1;999;99;99
2012;6;19;15;50;121;2.7;4.3;3;10;7.68;323;1013.4;10.7;11.1;999;99;99
2012;6;19;16;50;135;2.3;3.6;2.59;10.81;7.58;317;1013.7;11.1;11.2;999;99;99
2012;6;19;17;50;175;2.6;3.7;2.91;10;8.1;324;1014.1;11.1;11.4;999;99;99
2012;6;19;18;50;203;2.3;3.2;2.9;10;8.21;312;1014.6;11.2;11.6;999;99;99
2012;6;19;19;50;251;2.7;3.7;2.71;10;8.02;302;1014.7;11.2;11.8;999;99;99
2012;6;19;20;50;252;0.8;1.9;2.98;10;8.19;299;1014.4;11.1;11.8;999;99;99
2012;6;19;21;50;279;2.4;3.7;2.5;10.81;7.66;301;1014;11.5;12;999;99;99
2012;6;19;22;50;301;6;7.7;2.74;10;7.81;307;1013.5;11.3;11.5;999;99;99
2012;6;19;23;50;307;7.7;9.3;2.63;10;7.58;312;1013.1;11.5;11.5;999;99;99
2012;6;20;0;50;311;7.8;9.7;2.7;9.09;7.43;309;1012.6;11.7;11.6;999;99;99
2012;6;20;1;50;308;6.6;8.3;2.78;10;7.21;303;1012.4;11.9;11.5;999;99;99
2012;6;20;2;50;308;7.2;8.9;2.57;9.09;7.16;307;1012.1;11.9;11.4;999;99;99
2012;6;20;3;50;311;5.6;7.5;2.87;9.09;7.45;309;1011.9;11.7;11.4;999;99;99
2012;6;20;4;50;320;5.8;7.5;2.76;9.09;7.4;313;1011.6;11.7;11.3;999;99;99
2012;6;20;5;50;320;6.6;8.4;99;99;99;999;1011.5;11.7;11.2;999;99;99
2012;6;20;6;50;322;7;8.8;2.9;9.09;7.4;310;1011.4;11.5;11.1;999;99;99
2012;6;20;7;50;327;5.9;8;3.06;9.09;7.44;310;1011.4;11.3;11.1;999;99;99
2012;6;20;8;50;323;5.3;6.9;3.25;10;7.61;304;1011.3;11.2;11;999;99;99
2012;6;20;9;50;316;5.7;7.3;3.21;9.09;7.6;309;1011.1;11.1;11;999;99;99
2012;6;20;10;50;312;5.9;7.3;99;99;99;999;1010.9;11.1;10.9;999;99;99
2012;6;20;11;50;322;5.9;7.6;2.6;10;7.04;305;1011.1;11.1;10.9;999;99;99
2012;6;20;12;50;324;6;7.5;2.84;10;7.77;307;1011.2;11;10.7;999;99;99
2012;6;20;13;50;324;6.2;7.6;99;99;99;999;1011.4;11;10.7;999;99;99
2012;6;20;14;50;322;5.7;7.4;3.05;12.12;7.99;290;1011.5;11;10.8;999;99;99
2012;6;20;15;50;307;5.5;6.8;99;99;99;999;1011.8;10.9;11;999;99;99
2012;6;20;16;50;303;5.7;7.4;2.85;9.09;7.89;304;1011.9;11;11.2;999;99;99
2012;6;20;17;50;302;6.1;7.6;2.67;10;7.75;304;1011.9;11;11.2;999;99;99
2012;6;20;18;50;303;6.3;8.4;2.97;10.81;7.93;309;1012;11;11.3;999;99;99
2012;6;20;19;50;305;5.8;7.6;2.72;9.09;7.48;300;1012.4;11.2;11.4;999;99;99
2012;6;20;20;50;301;7;8.3;2.91;10;7.69;301;1012.1;11.4;11.5;999;99;99
2012;6;20;21;50;300;6.7;8.1;2.57;10;7.14;303;1012.2;11.6;11.1;999;99;99
2012;6;20;22;50;308;7.2;9.5;2.57;9.09;7.21;301;1011.9;11.6;11.4;999;99;99
2012;6;20;23;50;313;7.8;10;2.67;9.09;7.27;308;1011.8;11.8;11.3;999;99;99
2012;6;21;0;50;312;8.1;9.7;2.55;9.09;6.84;306;1011.6;11.9;11.4;999;99;99
2012;6;21;1;50;313;8.6;10.9;2.62;9.09;6.85;316;1011.2;11.9;11.3;999;99;99
2012;6;21;2;50;314;6.4;7.8;2.46;9.09;6.47;315;1011.7;11.9;11.3;999;99;99
2012;6;21;3;50;317;7.4;9.4;2.38;8.33;6.57;314;1011.5;11.9;11.3;999;99;99
2012;6;21;4;50;325;8.9;11.3;2.36;10;6.45;301;1010.8;11.8;11.2;999;99;99
2012;6;21;5;50;330;6.3;9.3;2.45;8.33;6.59;313;1011.4;11.7;10.9;999;99;99
2012;6;21;6;50;335;4.2;5.5;2.52;9.09;6.7;313;1011.9;11.4;10.8;999;99;99
2012;6;21;7;50;279;3.3;4.8;2.55;9.09;6.55;300;1012.5;11.4;10.8;999;99;99
2012;6;21;8;50;289;5;7.1;2.74;8.33;6.72;307;1012.4;11.6;10.8;999;99;99
2012;6;21;9;50;297;6.6;8;2.6;8.33;6.7;297;1012.3;11.4;11;999;99;99
2012;6;21;10;50;308;7.3;9.8;2.48;8.33;6.58;304;1011.9;11.3;11;999;99;99
2012;6;21;11;50;305;6.9;9.2;2.35;8.33;6.4;305;1012;11.1;11;999;99;99
2012;6;21;12;50;298;7.3;8.9;2.52;8.33;6.82;313;1012.7;11.2;11;999;99;99
2012;6;21;13;50;310;4.3;5.7;99;99;99;999;1013.2;11.4;11;999;99;99
2012;6;21;14;50;311;6.2;8.1;2.47;9.09;6.97;318;1013.4;11.5;11;999;99;99
2012;6;21;15;50;315;4.7;6.3;2.47;9.09;6.96;310;1014.1;11.4;11;999;99;99
2012;6;21;16;50;307;4.5;5.8;2.57;9.09;7.09;309;1014.8;11.4;11;999;99;99
2012;6;21;17;50;323;4.7;6.1;2.62;10;7.24;297;1015;11.6;11;999;99;99
2012;6;21;18;50;269;1.7;2.4;2.47;9.09;6.95;306;1015.5;11.6;11;999;99;99
2012;6;21;19;50;255;2.7;3.4;2.36;8.33;6.84;305;1015.9;11.8;11;999;99;99
2012;6;21;20;50;250;3.4;4.2;2.11;9.09;6.55;304;1015.9;11.9;11.1;999;99;99
2012;6;21;21;50;255;3.4;4.2;2.15;9.09;6.69;309;1015.7;11.8;11.2;999;99;99
2012;6;21;22;50;265;3.6;4.4;1.94;8.33;6.51;316;1015.7;11.9;11.2;999;99;99
2012;6;21;23;50;265;4;4.8;1.99;8.33;6.65;311;1015.7;11.8;11.1;999;99;99
2012;6;22;0;50;268;4.5;5.6;1.78;8.33;6.79;314;1015.8;11.9;11.2;999;99;99
2012;6;22;1;50;281;4.7;5.9;1.91;7.69;6.65;313;1015.8;11.9;11.1;999;99;99
2012;6;22;2;50;296;5.6;6.9;1.8;7.69;6.53;311;1016;11.9;11.1;999;99;99
2012;6;22;3;50;301;5.8;7.5;1.82;7.69;6.55;311;1016;11.8;11;999;99;99
2012;6;22;4;50;296;3.8;4.5;1.62;7.69;6.38;309;1016.1;11.7;10.9;999;99;99
2012;6;22;5;50;298;4;5.4;1.63;8.33;6.31;293;1016;11.7;10.7;999;99;99
2012;6;22;6;50;294;3.8;4.8;1.62;7.69;6.34;313;1015.7;11.7;10.7;999;99;99
2012;6;22;7;50;295;3.3;5.1;1.67;7.69;6.62;310;1015.3;11.6;10.9;999;99;99
2012;6;22;8;50;287;3.9;5.1;1.48;16;6.37;237;1015.3;11.4;10.9;999;99;99
2012;6;22;9;50;290;2.3;3.4;1.38;7.14;6.16;293;1014.8;11.4;10.9;999;99;99
2012;6;22;10;50;294;3.2;4.5;1.42;16;6.59;241;1014.8;11.4;10.8;999;99;99
2012;6;22;11;50;301;2.6;3.4;1.32;16;6.55;216;1015;11.3;10.8;999;99;99
2012;6;22;12;50;321;2;2.7;1.23;16;6.55;197;1015.1;11;10.8;999;99;99
2012;6;22;13;50;227;1.4;1.9;1.18;16;6.43;237;1015;10.9;10.8;999;99;99
2012;6;22;14;50;209;2;2.6;1.21;16;7.03;222;1015.2;10.8;10.9;999;99;99
2012;6;22;15;50;204;2.5;3.1;1.1;16;6.82;199;1015.5;11;10.9;999;99;99
2012;6;22;16;50;218;2.9;3.5;1.13;16;6.86;223;1015.7;11.3;11.1;999;99;99
2012;6;22;17;50;236;4.2;4.9;1.35;16;8.33;216;1015.7;11;11.3;999;99;99
2012;6;22;18;50;222;3.6;4.3;1.11;16;6.67;208;1016;11.1;11.5;999;99;99
2012;6;22;19;50;186;3.2;3.7;1.1;16;6.84;202;1015.8;11.3;11.6;999;99;99
2012;6;22;20;50;185;3.7;4.4;0.87;16;6.38;209;1015.6;11.5;11.6;999;99;99
2012;6;22;21;50;189;4;5.1;1.02;16;7.15;229;1015.6;11.5;11.9;999;99;99
2012;6;22;22;50;191;4.6;5.5;0.93;14.81;7.64;235;1015.3;11.9;12.1;999;99;99
2012;6;22;23;50;193;4.8;5.9;1.14;16;8.48;220;1014.7;12.1;11.6;999;99;99
2012;6;23;0;50;195;4;4.9;0.99;14.81;7.82;219;1014.5;12.1;12.2;999;99;99
2012;6;23;1;50;194;4.3;5.2;0.87;14.81;7.25;234;1013.9;12.2;11.9;999;99;99
2012;6;23;2;50;206;3.8;4.5;0.88;14.81;7.82;210;1013.7;12.4;12;999;99;99
2012;6;23;3;50;284;3.2;4.3;0.97;16;7.81;235;1013.2;12.2;11.8;999;99;99
2012;6;23;4;50;293;4.6;5.3;0.87;14.81;7.45;219;1012.8;12;11.7;999;99;99
2012;6;23;5;50;293;5.4;6.5;0.96;14.81;8.07;207;1012.9;11.9;11.7;999;99;99
2012;6;23;6;50;305;5;6.5;0.86;14.81;6.74;114;1012.7;11.7;11.7;999;99;99
2012;6;23;7;50;314;6.1;7.5;99;99;99;999;1012.6;11.8;11.6;999;99;99
2012;6;23;8;50;312;5.8;7;0.98;14.81;5.47;245;1012.4;12;11.6;999;99;99
2012;6;23;9;50;297;4.6;5.5;1.03;14.81;5.91;216;1012.3;11.9;11.6;999;99;99
2012;6;23;10;50;299;4.4;5.2;0.96;14.81;6.11;238;1012.1;11.7;11.6;999;99;99
2012;6;23;11;50;299;4.3;5.3;0.82;14.81;5.51;186;1012.3;11.6;11.6;999;99;99
2012;6;23;12;50;298;2.5;3.1;1;14.81;6.61;204;1012.5;11.6;11.6;999;99;99
2012;6;23;13;50;284;3.1;3.5;1.05;14.81;6.92;208;1013;11.7;11.6;999;99;99
2012;6;23;14;50;284;2.2;2.5;1.03;14.81;6.88;185;1013.4;11.9;11.5;999;99;99
2012;6;23;15;50;278;2.3;2.8;1.24;13.79;7.32;183;1013.8;11.9;11.6;999;99;99
2012;6;23;16;50;278;2.1;2.5;1.16;14.81;6.69;214;1014.1;12;11.8;999;99;99
2012;6;23;17;50;251;1.3;1.6;1.26;14.81;7.26;226;1014.4;12.1;12.1;999;99;99
2012;6;23;18;50;259;2.3;2.8;1.13;14.81;7.09;229;1014.5;12.2;12.4;999;99;99
2012;6;23;19;50;266;2.5;3.1;1.11;13.79;6.98;198;1014.5;12.3;12.5;999;99;99
2012;6;23;20;50;257;3.2;3.9;1.06;14.81;7.1;184;1014.5;12.6;12.8;999;99;99
2012;6;23;21;50;259;2.6;3.3;1.1;14.81;6.96;201;1014.5;12.8;12.5;999;99;99
2012;6;23;22;50;247;2.1;2.7;1.05;14.81;7.01;215;1014.6;13.1;12.6;999;99;99
2012;6;23;23;50;243;2.4;2.9;1.1;14.81;7.25;207;1014.4;13.2;13;999;99;99
2012;6;24;0;50;254;4.5;5.2;1.17;14.81;7.27;213;1013.9;13.2;12.7;999;99;99
2012;6;24;1;50;247;4.4;5;1.14;13.79;7.14;236;1014;13.2;12.5;999;99;99
2012;6;24;2;50;262;4.3;4.8;1.15;13.79;7.1;212;1014.1;13.2;12.5;999;99;99
2012;6;24;3;50;263;2.7;3.1;1.12;16;6.77;234;1014.4;12.8;12.2;999;99;99
2012;6;24;4;50;297;3;3.5;1.09;13.79;6.8;208;1014.6;12.7;12.1;999;99;99
2012;6;24;5;50;289;2.9;3.7;1.07;13.79;6.55;214;1015;12.7;12.4;999;99;99
